LocTypeName,Location,Time,AgeGrp,PopMale,PopFemale,PopTotal
Geographic region,Latin America and the Caribbean,2019,0-4,4.029,3.876,7.905
Geographic region,Latin America and the Caribbean,2019,15-19,4.229,4.094,8.322
Geographic region,Latin America and the Caribbean,2019,20-24,4.221,4.14,8.361
Geographic region,Latin America and the Caribbean,2019,25-29,4.095,4.074,8.17
Geographic region,Latin America and the Caribbean,2019,30-34,3.914,3.946,7.86
Geographic region,Latin America and the Caribbean,2019,35-39,3.656,3.741,7.397
Geographic region,Latin America and the Caribbean,2019,40-44,3.307,3.427,6.734
Geographic region,Latin America and the Caribbean,2019,45-49,2.96,3.111,6.071
Geographic region,Latin America and the Caribbean,2019,50-54,2.651,2.837,5.488
Geographic region,Latin America and the Caribbean,2019,55-59,2.307,2.529,4.835
Geographic region,Latin America and the Caribbean,2019,60-64,1.863,2.101,3.965
Geographic region,Latin America and the Caribbean,2019,65-69,1.433,1.672,3.105
Geographic region,Latin America and the Caribbean,2019,70-74,1.012,1.228,2.24
Geographic region,Latin America and the Caribbean,2019,75-79,0.682,0.877,1.558
Geographic region,Latin America and the Caribbean,2019,80-84,0.4,0.578,0.977
Geographic region,Latin America and the Caribbean,2019,85-89,0.178,0.306,0.484
Geographic region,Latin America and the Caribbean,2019,90-94,0.058,0.119,0.177
Geographic region,Latin America and the Caribbean,2019,95-99,0.013,0.031,0.044
Geographic region,Latin America and the Caribbean,2019,100+,0.001,0.005,0.006
Geographic region,Latin America and the Caribbean,2020,0-4,3.946,3.795,7.741
Geographic region,Latin America and the Caribbean,2020,15-19,4.173,4.037,8.21
Geographic region,Latin America and the Caribbean,2020,20-24,4.188,4.102,8.29
Geographic region,Latin America and the Caribbean,2020,25-29,4.078,4.053,8.131
Geographic region,Latin America and the Caribbean,2020,30-34,3.914,3.942,7.855
Geographic region,Latin America and the Caribbean,2020,35-39,3.675,3.755,7.431
Geographic region,Latin America and the Caribbean,2020,40-44,3.342,3.46,6.801
Geographic region,Latin America and the Caribbean,2020,45-49,2.986,3.137,6.123
Geographic region,Latin America and the Caribbean,2020,50-54,2.666,2.852,5.517
Geographic region,Latin America and the Caribbean,2020,55-59,2.343,2.569,4.911
Geographic region,Latin America and the Caribbean,2020,60-64,1.903,2.15,4.053
Geographic region,Latin America and the Caribbean,2020,65-69,1.467,1.717,3.184
Geographic region,Latin America and the Caribbean,2020,70-74,1.041,1.273,2.314
Geographic region,Latin America and the Caribbean,2020,75-79,0.693,0.896,1.589
Geographic region,Latin America and the Caribbean,2020,80-84,0.407,0.589,0.997
Geographic region,Latin America and the Caribbean,2020,85-89,0.18,0.311,0.49
Geographic region,Latin America and the Caribbean,2020,90-94,0.058,0.121,0.179
Geographic region,Latin America and the Caribbean,2020,95-99,0.012,0.032,0.044
Geographic region,Latin America and the Caribbean,2020,100+,0.001,0.005,0.006
Geographic region,Northern America,1990,0-4,3.81,3.636,7.446
Geographic region,Northern America,1990,15-19,3.695,3.497,7.192
Geographic region,Northern America,1990,20-24,3.953,3.819,7.772
Geographic region,Northern America,1990,25-29,4.299,4.284,8.584
Geographic region,Northern America,1990,30-34,4.412,4.432,8.844
Geographic region,Northern America,1990,35-39,4.064,4.112,8.176
Geographic region,Northern America,1990,40-44,3.374,3.513,6.887
Geographic region,Northern America,1990,45-49,2.682,2.783,5.464
Geographic region,Northern America,1990,50-54,2.303,2.362,4.665
Geographic region,Northern America,1990,55-59,2.176,2.178,4.354
Geographic region,Northern America,1990,60-64,2.162,2.252,4.414
Geographic region,Northern America,1990,65-69,1.77,2.173,3.944
Geographic region,Northern America,1990,70-74,1.341,1.791,3.132
Geographic region,Northern America,1990,75-79,0.951,1.476,2.427
Geographic region,Northern America,1990,80-84,0.52,0.982,1.501
Geographic region,Northern America,1990,85-89,0.229,0.55,0.778
Geographic region,Northern America,1990,90-94,0.074,0.231,0.305
Geographic region,Northern America,1990,95-99,0.016,0.061,0.077
Geographic region,Northern America,1990,100+,0.002,0.01,0.012
Geographic region,Northern America,1991,0-4,3.831,3.655,7.486
Geographic region,Northern America,1991,15-19,3.581,3.382,6.962
Geographic region,Northern America,1991,20-24,3.903,3.763,7.666
Geographic region,Northern America,1991,25-29,4.178,4.163,8.342
Geographic region,Northern America,1991,30-34,4.417,4.427,8.845
Geographic region,Northern America,1991,35-39,4.123,4.158,8.281
Geographic region,Northern America,1991,40-44,3.474,3.61,7.084
Geographic region,Northern America,1991,45-49,2.771,2.877,5.648
Geographic region,Northern America,1991,50-54,2.315,2.387,4.702
Geographic region,Northern America,1991,55-59,2.113,2.156,4.268
Geographic region,Northern America,1991,60-64,2.185,2.203,4.388
Geographic region,Northern America,1991,65-69,1.754,2.149,3.903
Geographic region,Northern America,1991,70-74,1.364,1.806,3.169
Geographic region,Northern America,1991,75-79,0.956,1.469,2.425
Geographic region,Northern America,1991,80-84,0.532,1.002,1.535
Geographic region,Northern America,1991,85-89,0.235,0.563,0.797
Geographic region,Northern America,1991,90-94,0.075,0.234,0.309
Geographic region,Northern America,1991,95-99,0.016,0.064,0.08
Geographic region,Northern America,1991,100+,0.002,0.01,0.012
Geographic region,Northern America,1992,0-4,3.845,3.669,7.514
Geographic region,Northern America,1992,15-19,3.512,3.313,6.824
Geographic region,Northern America,1992,20-24,3.844,3.704,7.548
Geographic region,Northern America,1992,25-29,4.053,4.033,8.086
Geographic region,Northern America,1992,30-34,4.402,4.403,8.805
Geographic region,Northern America,1992,35-39,4.132,4.166,8.298
Geographic region,Northern America,1992,40-44,3.553,3.662,7.214
Geographic region,Northern America,1992,45-49,2.915,3.038,5.953
Geographic region,Northern America,1992,50-54,2.334,2.426,4.76
Geographic region,Northern America,1992,55-59,2.082,2.144,4.227
Geographic region,Northern America,1992,60-64,2.153,2.139,4.293
Geographic region,Northern America,1992,65-69,1.77,2.14,3.911
Geographic region,Northern America,1992,70-74,1.381,1.814,3.195
Geographic region,Northern America,1992,75-79,0.954,1.453,2.408
Geographic region,Northern America,1992,80-84,0.547,1.025,1.572
Geographic region,Northern America,1992,85-89,0.24,0.572,0.811
Geographic region,Northern America,1992,90-94,0.077,0.241,0.318
Geographic region,Northern America,1992,95-99,0.016,0.066,0.082
Geographic region,Northern America,1992,100+,0.002,0.01,0.012
Geographic region,Northern America,1993,0-4,3.844,3.666,7.51
Geographic region,Northern America,1993,15-19,3.501,3.302,6.803
Geographic region,Northern America,1993,20-24,3.758,3.622,7.38
Geographic region,Northern America,1993,25-29,3.934,3.908,7.842
Geographic region,Northern America,1993,30-34,4.368,4.363,8.731
Geographic region,Northern America,1993,35-39,4.191,4.216,8.407
Geographic region,Northern America,1993,40-44,3.589,3.67,7.259
Geographic region,Northern America,1993,45-49,3.003,3.161,6.164
Geographic region,Northern America,1993,50-54,2.408,2.503,4.911
Geographic region,Northern America,1993,55-59,2.058,2.149,4.207
Geographic region,Northern America,1993,60-64,2.114,2.092,4.206
Geographic region,Northern America,1993,65-69,1.76,2.077,3.837
Geographic region,Northern America,1993,70-74,1.43,1.862,3.291
Geographic region,Northern America,1993,75-79,0.947,1.431,2.378
Geographic region,Northern America,1993,80-84,0.556,1.035,1.591
Geographic region,Northern America,1993,85-89,0.246,0.583,0.829
Geographic region,Northern America,1993,90-94,0.079,0.248,0.326
Geographic region,Northern America,1993,95-99,0.016,0.069,0.085
Geographic region,Northern America,1993,100+,0.002,0.011,0.013
Geographic region,Northern America,1994,0-4,3.814,3.637,7.45
Geographic region,Northern America,1994,15-19,3.524,3.324,6.848
Geographic region,Northern America,1994,20-24,3.656,3.526,7.182
Geographic region,Northern America,1994,25-29,3.833,3.798,7.631
Geographic region,Northern America,1994,30-34,4.316,4.311,8.627
Geographic region,Northern America,1994,35-39,4.219,4.242,8.461
Geographic region,Northern America,1994,40-44,3.69,3.768,7.458
Geographic region,Northern America,1994,45-49,3.064,3.224,6.288
Geographic region,Northern America,1994,50-54,2.47,2.576,5.045
Geographic region,Northern America,1994,55-59,2.06,2.168,4.228
Geographic region,Northern America,1994,60-64,2.043,2.044,4.087
Geographic region,Northern America,1994,65-69,1.783,2.026,3.809
Geographic region,Northern America,1994,70-74,1.449,1.883,3.332
Geographic region,Northern America,1994,75-79,0.961,1.432,2.392
Geographic region,Northern America,1994,80-84,0.564,1.041,1.605
Geographic region,Northern America,1994,85-89,0.252,0.596,0.848
Geographic region,Northern America,1994,90-94,0.079,0.25,0.329
Geographic region,Northern America,1994,95-99,0.016,0.069,0.086
Geographic region,Northern America,1994,100+,0.002,0.011,0.013
Geographic region,Northern America,1995,0-4,3.754,3.579,7.332
Geographic region,Northern America,1995,15-19,3.569,3.365,6.934
Geographic region,Northern America,1995,20-24,3.549,3.418,6.967
Geographic region,Northern America,1995,25-29,3.772,3.729,7.502
Geographic region,Northern America,1995,30-34,4.231,4.229,8.46
Geographic region,Northern America,1995,35-39,4.232,4.254,8.486
Geographic region,Northern America,1995,40-44,3.838,3.908,7.746
Geographic region,Northern America,1995,45-49,3.119,3.275,6.394
Geographic region,Northern America,1995,50-54,2.5,2.626,5.126
Geographic region,Northern America,1995,55-59,2.098,2.197,4.295
Geographic region,Northern America,1995,60-64,1.945,2.001,3.945
Geographic region,Northern America,1995,65-69,1.85,2.018,3.868
Geographic region,Northern America,1995,70-74,1.414,1.842,3.256
Geographic region,Northern America,1995,75-79,0.99,1.456,2.446
Geographic region,Northern America,1995,80-84,0.57,1.042,1.612
Geographic region,Northern America,1995,85-89,0.257,0.605,0.861
Geographic region,Northern America,1995,90-94,0.081,0.256,0.337
Geographic region,Northern America,1995,95-99,0.016,0.07,0.086
Geographic region,Northern America,1995,100+,0.002,0.011,0.013
Geographic region,Northern America,1996,0-4,3.677,3.506,7.183
Geographic region,Northern America,1996,15-19,3.618,3.412,7.031
Geographic region,Northern America,1996,20-24,3.454,3.319,6.773
Geographic region,Northern America,1996,25-29,3.745,3.697,7.442
Geographic region,Northern America,1996,30-34,4.112,4.112,8.224
Geographic region,Northern America,1996,35-39,4.231,4.254,8.485
Geographic region,Northern America,1996,40-44,3.89,3.953,7.843
Geographic region,Northern America,1996,45-49,3.22,3.377,6.597
Geographic region,Northern America,1996,50-54,2.596,2.725,5.321
Geographic region,Northern America,1996,55-59,2.113,2.223,4.336
Geographic region,Northern America,1996,60-64,1.894,1.984,3.879
Geographic region,Northern America,1996,65-69,1.875,1.979,3.854
Geographic region,Northern America,1996,70-74,1.405,1.825,3.23
Geographic region,Northern America,1996,75-79,1.009,1.471,2.48
Geographic region,Northern America,1996,80-84,0.574,1.035,1.609
Geographic region,Northern America,1996,85-89,0.264,0.618,0.882
Geographic region,Northern America,1996,90-94,0.083,0.261,0.344
Geographic region,Northern America,1996,95-99,0.016,0.07,0.086
Geographic region,Northern America,1996,100+,0.002,0.012,0.014
Geographic region,Northern America,1997,0-4,3.602,3.434,7.037
Geographic region,Northern America,1997,15-19,3.657,3.449,7.106
Geographic region,Northern America,1997,20-24,3.409,3.27,6.678
Geographic region,Northern America,1997,25-29,3.713,3.66,7.373
Geographic region,Northern America,1997,30-34,3.985,3.984,7.969
Geographic region,Northern America,1997,35-39,4.207,4.233,8.439
Geographic region,Northern America,1997,40-44,3.896,3.961,7.857
Geographic region,Northern America,1997,45-49,3.307,3.438,6.745
Geographic region,Northern America,1997,50-54,2.74,2.884,5.624
Geographic region,Northern America,1997,55-59,2.132,2.26,4.392
Geographic region,Northern America,1997,60-64,1.873,1.978,3.851
Geographic region,Northern America,1997,65-69,1.853,1.926,3.778
Geographic region,Northern America,1997,70-74,1.422,1.823,3.245
Geographic region,Northern America,1997,75-79,1.024,1.48,2.504
Geographic region,Northern America,1997,80-84,0.574,1.023,1.597
Geographic region,Northern America,1997,85-89,0.272,0.632,0.904
Geographic region,Northern America,1997,90-94,0.085,0.264,0.349
Geographic region,Northern America,1997,95-99,0.017,0.072,0.088
Geographic region,Northern America,1997,100+,0.002,0.012,0.014
Geographic region,Northern America,1998,0-4,3.541,3.377,6.917
Geographic region,Northern America,1998,15-19,3.675,3.468,7.143
Geographic region,Northern America,1998,20-24,3.411,3.268,6.68
Geographic region,Northern America,1998,25-29,3.657,3.599,7.256
Geographic region,Northern America,1998,30-34,3.868,3.859,7.727
Geographic region,Northern America,1998,35-39,4.164,4.193,8.358
Geographic region,Northern America,1998,40-44,3.949,4.007,7.956
Geographic region,Northern America,1998,45-49,3.354,3.458,6.812
Geographic region,Northern America,1998,50-54,2.834,3.007,5.841
Geographic region,Northern America,1998,55-59,2.2,2.33,4.531
Geographic region,Northern America,1998,60-64,1.858,1.987,3.844
Geographic region,Northern America,1998,65-69,1.823,1.885,3.708
Geographic region,Northern America,1998,70-74,1.42,1.774,3.195
Geographic region,Northern America,1998,75-79,1.062,1.522,2.584
Geographic region,Northern America,1998,80-84,0.572,1.009,1.581
Geographic region,Northern America,1998,85-89,0.277,0.638,0.915
Geographic region,Northern America,1998,90-94,0.087,0.269,0.356
Geographic region,Northern America,1998,95-99,0.017,0.073,0.09
Geographic region,Northern America,1998,100+,0.002,0.012,0.014
Geographic region,Northern America,1999,0-4,3.493,3.333,6.826
Geographic region,Northern America,1999,15-19,3.674,3.467,7.141
Geographic region,Northern America,1999,20-24,3.442,3.293,6.734
Geographic region,Northern America,1999,25-29,3.589,3.52,7.109
Geographic region,Northern America,1999,30-34,3.772,3.748,7.52
Geographic region,Northern America,1999,35-39,4.108,4.143,8.251
Geographic region,Northern America,1999,40-44,3.974,4.028,8.002
Geographic region,Northern America,1999,45-49,3.46,3.56,7.02
Geographic region,Northern America,1999,50-54,2.902,3.074,5.976
Geographic region,Northern America,1999,55-59,2.259,2.397,4.657
Geographic region,Northern America,1999,60-64,1.863,2.007,3.87
Geographic region,Northern America,1999,65-69,1.765,1.843,3.608
Geographic region,Northern America,1999,70-74,1.445,1.737,3.183
Geographic region,Northern America,1999,75-79,1.079,1.542,2.622
Geographic region,Northern America,1999,80-84,0.583,1.01,1.593
Geographic region,Northern America,1999,85-89,0.282,0.641,0.923
Geographic region,Northern America,1999,90-94,0.089,0.274,0.362
Geographic region,Northern America,1999,95-99,0.017,0.073,0.09
Geographic region,Northern America,1999,100+,0.002,0.012,0.014
Geographic region,Northern America,2000,0-4,3.457,3.301,6.758
Geographic region,Northern America,2000,15-19,3.668,3.455,7.122
Geographic region,Northern America,2000,20-24,3.493,3.341,6.834
Geographic region,Northern America,2000,25-29,3.504,3.424,6.928
Geographic region,Northern America,2000,30-34,3.715,3.677,7.392
Geographic region,Northern America,2000,35-39,4.029,4.068,8.097
